facility_id,facility_name,facility_type,district,state,bed_count,data_source
F04647,PHC Dakshina Kannada #1,PHC,Dakshina Kannada,Karnataka,5,real_state_totals_synthetic_district_distribution
F04648,PHC Dakshina Kannada #2,PHC,Dakshina Kannada,Karnataka,8,real_state_totals_synthetic_district_distribution
F04649,PHC Dakshina Kannada #3,PHC,Dakshina Kannada,Karnataka,8,real_state_totals_synthetic_district_distribution
F04650,PHC Dakshina Kannada #4,PHC,Dakshina Kannada,Karnataka,8,real_state_totals_synthetic_district_distribution
F04651,PHC Dakshina Kannada #5,PHC,Dakshina Kannada,Karnataka,5,real_state_totals_synthetic_district_distribution
F04652,PHC Dakshina Kannada #6,PHC,Dakshina Kannada,Karnataka,9,real_state_totals_synthetic_district_distribution
F04653,PHC Dakshina Kannada #7,PHC,Dakshina Kannada,Karnataka,7,real_state_totals_synthetic_district_distribution
F04654,PHC Dakshina Kannada #8,PHC,Dakshina Kannada,Karnataka,6,real_state_totals_synthetic_district_distribution
F04655,PHC Dakshina Kannada #9,PHC,Dakshina Kannada,Karnataka,9,real_state_totals_synthetic_district_distribution
F04656,PHC Dakshina Kannada #10,PHC,Dakshina Kannada,Karnataka,4,real_state_totals_synthetic_district_distribution
F04657,PHC Dakshina Kannada #11,PHC,Dakshina Kannada,Karnataka,10,real_state_totals_synthetic_district_distribution
F04658,PHC Dakshina Kannada #12,PHC,Dakshina Kannada,Karnataka,10,real_state_totals_synthetic_district_distribution
F04659,PHC Dakshina Kannada #13,PHC,Dakshina Kannada,Karnataka,5,real_state_totals_synthetic_district_distribution
F04660,PHC Dakshina Kannada #14,PHC,Dakshina Kannada,Karnataka,7,real_state_totals_synthetic_district_distribution
F04661,PHC Dakshina Kannada #15,PHC,Dakshina Kannada,Karnataka,7,real_state_totals_synthetic_district_distribution
F04662,PHC Dakshina Kannada #16,PHC,Dakshina Kannada,Karnataka,4,real_state_totals_synthetic_district_distribution
F04663,PHC Dakshina Kannada #17,PHC,Dakshina Kannada,Karnataka,5,real_state_totals_synthetic_district_distribution
F04664,PHC Dakshina Kannada #18,PHC,Dakshina Kannada,Karnataka,7,real_state_totals_synthetic_district_distribution
F04665,PHC Dakshina Kannada #19,PHC,Dakshina Kannada,Karnataka,9,real_state_totals_synthetic_district_distribution
F04666,PHC Dakshina Kannada #20,PHC,Dakshina Kannada,Karnataka,8,real_state_totals_synthetic_district_distribution
F04667,PHC Dakshina Kannada #21,PHC,Dakshina Kannada,Karnataka,4,real_state_totals_synthetic_district_distribution
F04668,PHC Dakshina Kannada #22,PHC,Dakshina Kannada,Karnataka,8,real_state_totals_synthetic_district_distribution
F04669,PHC Dakshina Kannada #23,PHC,Dakshina Kannada,Karnataka,4,real_state_totals_synthetic_district_distribution
F04670,PHC Dakshina Kannada #24,PHC,Dakshina Kannada,Karnataka,6,real_state_totals_synthetic_district_distribution
F04671,PHC Dakshina Kannada #25,PHC,Dakshina Kannada,Karnataka,6,real_state_totals_synthetic_district_distribution
F04672,PHC Dakshina Kannada #26,PHC,Dakshina Kannada,Karnataka,5,real_state_totals_synthetic_district_distribution
F04673,PHC Dakshina Kannada #27,PHC,Dakshina Kannada,Karnataka,7,real_state_totals_synthetic_district_distribution
F04674,PHC Dakshina Kannada #28,PHC,Dakshina Kannada,Karnataka,10,real_state_totals_synthetic_district_distribution
F04675,PHC Dakshina Kannada #29,PHC,Dakshina Kannada,Karnataka,10,real_state_totals_synthetic_district_distribution
F04676,PHC Dakshina Kannada #30,PHC,Dakshina Kannada,Karnataka,8,real_state_totals_synthetic_district_distribution
F04677,PHC Dakshina Kannada #31,PHC,Dakshina Kannada,Karnataka,7,real_state_totals_synthetic_district_distribution
F04678,PHC Dakshina Kannada #32,PHC,Dakshina Kannada,Karnataka,6,real_state_totals_synthetic_district_distribution
F04679,PHC Dakshina Kannada #33,PHC,Dakshina Kannada,Karnataka,8,real_state_totals_synthetic_district_distribution
F04680,PHC Dakshina Kannada #34,PHC,Dakshina Kannada,Karnataka,9,real_state_totals_synthetic_district_distribution
F04681,PHC Dakshina Kannada #35,PHC,Dakshina Kannada,Karnataka,5,real_state_totals_synthetic_district_distribution
F04682,PHC Dakshina Kannada #36,PHC,Dakshina Kannada,Karnataka,10,real_state_totals_synthetic_district_distribution
F04683,PHC Dakshina Kannada #37,PHC,Dakshina Kannada,Karnataka,7,real_state_totals_synthetic_district_distribution
F04684,PHC Dakshina Kannada #38,PHC,Dakshina Kannada,Karnataka,10,real_state_totals_synthetic_district_distribution
F04685,PHC Dakshina Kannada #39,PHC,Dakshina Kannada,Karnataka,4,real_state_totals_synthetic_district_distribution
F04686,PHC Dakshina Kannada #40,PHC,Dakshina Kannada,Karnataka,4,real_state_totals_synthetic_district_distribution
F04687,PHC Dakshina Kannada #41,PHC,Dakshina Kannada,Karnataka,8,real_state_totals_synthetic_district_distribution
F04688,PHC Dakshina Kannada #42,PHC,Dakshina Kannada,Karnataka,4,real_state_totals_synthetic_district_distribution
F04689,PHC Dakshina Kannada #43,PHC,Dakshina Kannada,Karnataka,4,real_state_totals_synthetic_district_distribution
F04690,PHC Dakshina Kannada #44,PHC,Dakshina Kannada,Karnataka,6,real_state_totals_synthetic_district_distribution
F04691,PHC Dakshina Kannada #45,PHC,Dakshina Kannada,Karnataka,5,real_state_totals_synthetic_district_distribution
F04692,PHC Dakshina Kannada #46,PHC,Dakshina Kannada,Karnataka,4,real_state_totals_synthetic_district_distribution
F04693,PHC Dakshina Kannada #47,PHC,Dakshina Kannada,Karnataka,4,real_state_totals_synthetic_district_distribution
F04694,PHC Dakshina Kannada #48,PHC,Dakshina Kannada,Karnataka,10,real_state_totals_synthetic_district_distribution
F04695,PHC Dakshina Kannada #49,PHC,Dakshina Kannada,Karnataka,7,real_state_totals_synthetic_district_distribution
F04696,PHC Dakshina Kannada #50,PHC,Dakshina Kannada,Karnataka,8,real_state_totals_synthetic_district_distribution
F04697,PHC Dakshina Kannada #51,PHC,Dakshina Kannada,Karnataka,6,real_state_totals_synthetic_district_distribution
F04698,PHC Dakshina Kannada #52,PHC,Dakshina Kannada,Karnataka,9,real_state_totals_synthetic_district_distribution
F04699,PHC Dakshina Kannada #53,PHC,Dakshina Kannada,Karnataka,9,real_state_totals_synthetic_district_distribution
F04700,PHC Dakshina Kannada #54,PHC,Dakshina Kannada,Karnataka,8,real_state_totals_synthetic_district_distribution
F04701,PHC Dakshina Kannada #55,PHC,Dakshina Kannada,Karnataka,10,real_state_totals_synthetic_district_distribution
F04702,PHC Dakshina Kannada #56,PHC,Dakshina Kannada,Karnataka,7,real_state_totals_synthetic_district_distribution
F04703,PHC Dakshina Kannada #57,PHC,Dakshina Kannada,Karnataka,7,real_state_totals_synthetic_district_distribution
F04704,PHC Dakshina Kannada #58,PHC,Dakshina Kannada,Karnataka,9,real_state_totals_synthetic_district_distribution
F04705,PHC Dakshina Kannada #59,PHC,Dakshina Kannada,Karnataka,7,real_state_totals_synthetic_district_distribution
F04706,PHC Dakshina Kannada #60,PHC,Dakshina Kannada,Karnataka,4,real_state_totals_synthetic_district_distribution
F04707,PHC Dakshina Kannada #61,PHC,Dakshina Kannada,Karnataka,9,real_state_totals_synthetic_district_distribution
F04708,PHC Dakshina Kannada #62,PHC,Dakshina Kannada,Karnataka,8,real_state_totals_synthetic_district_distribution
F04709,PHC Dakshina Kannada #63,PHC,Dakshina Kannada,Karnataka,8,real_state_totals_synthetic_district_distribution
F04710,PHC Dakshina Kannada #64,PHC,Dakshina Kannada,Karnataka,8,real_state_totals_synthetic_district_distribution
F04711,PHC Dakshina Kannada #65,PHC,Dakshina Kannada,Karnataka,5,real_state_totals_synthetic_district_distribution
F04712,CHC Dakshina Kannada #1,CHC,Dakshina Kannada,Karnataka,28,real_state_totals_synthetic_district_distribution
F04713,CHC Dakshina Kannada #2,CHC,Dakshina Kannada,Karnataka,22,real_state_totals_synthetic_district_distribution
F04714,CHC Dakshina Kannada #3,CHC,Dakshina Kannada,Karnataka,29,real_state_totals_synthetic_district_distribution
F04715,CHC Dakshina Kannada #4,CHC,Dakshina Kannada,Karnataka,22,real_state_totals_synthetic_district_distribution
F04716,CHC Dakshina Kannada #5,CHC,Dakshina Kannada,Karnataka,36,real_state_totals_synthetic_district_distribution
F04717,CHC Dakshina Kannada #6,CHC,Dakshina Kannada,Karnataka,49,real_state_totals_synthetic_district_distribution
F04718,CHC Dakshina Kannada #7,CHC,Dakshina Kannada,Karnataka,26,real_state_totals_synthetic_district_distribution
F04719,CHC Dakshina Kannada #8,CHC,Dakshina Kannada,Karnataka,45,real_state_totals_synthetic_district_distribution
F04720,CHC Dakshina Kannada #9,CHC,Dakshina Kannada,Karnataka,24,real_state_totals_synthetic_district_distribution
F04721,CHC Dakshina Kannada #10,CHC,Dakshina Kannada,Karnataka,37,real_state_totals_synthetic_district_distribution
F04722,CHC Dakshina Kannada #11,CHC,Dakshina Kannada,Karnataka,30,real_state_totals_synthetic_district_distribution
F04723,District Hospital Dakshina Kannada #1,District Hospital,Dakshina Kannada,Karnataka,200,real_state_totals_synthetic_district_distribution
F04724,PHC Shivamogga #1,PHC,Shivamogga,Karnataka,8,real_state_totals_synthetic_district_distribution
F04725,PHC Shivamogga #2,PHC,Shivamogga,Karnataka,9,real_state_totals_synthetic_district_distribution
F04726,PHC Shivamogga #3,PHC,Shivamogga,Karnataka,10,real_state_totals_synthetic_district_distribution
F04727,PHC Shivamogga #4,PHC,Shivamogga,Karnataka,10,real_state_totals_synthetic_district_distribution
F04728,PHC Shivamogga #5,PHC,Shivamogga,Karnataka,9,real_state_totals_synthetic_district_distribution
F04729,PHC Shivamogga #6,PHC,Shivamogga,Karnataka,9,real_state_totals_synthetic_district_distribution
F04730,PHC Shivamogga #7,PHC,Shivamogga,Karnataka,9,real_state_totals_synthetic_district_distribution
F04731,PHC Shivamogga #8,PHC,Shivamogga,Karnataka,4,real_state_totals_synthetic_district_distribution
F04732,PHC Shivamogga #9,PHC,Shivamogga,Karnataka,6,real_state_totals_synthetic_district_distribution
F04733,PHC Shivamogga #10,PHC,Shivamogga,Karnataka,9,real_state_totals_synthetic_district_distribution
F04734,PHC Shivamogga #11,PHC,Shivamogga,Karnataka,7,real_state_totals_synthetic_district_distribution
F04735,PHC Shivamogga #12,PHC,Shivamogga,Karnataka,9,real_state_totals_synthetic_district_distribution
F04736,PHC Shivamogga #13,PHC,Shivamogga,Karnataka,10,real_state_totals_synthetic_district_distribution
F04737,PHC Shivamogga #14,PHC,Shivamogga,Karnataka,5,real_state_totals_synthetic_district_distribution
F04738,PHC Shivamogga #15,PHC,Shivamogga,Karnataka,4,real_state_totals_synthetic_district_distribution
F04739,PHC Shivamogga #16,PHC,Shivamogga,Karnataka,5,real_state_totals_synthetic_district_distribution
F04740,PHC Shivamogga #17,PHC,Shivamogga,Karnataka,4,real_state_totals_synthetic_district_distribution
F04741,PHC Shivamogga #18,PHC,Shivamogga,Karnataka,7,real_state_totals_synthetic_district_distribution
F04742,PHC Shivamogga #19,PHC,Shivamogga,Karnataka,4,real_state_totals_synthetic_district_distribution
F04743,PHC Shivamogga #20,PHC,Shivamogga,Karnataka,7,real_state_totals_synthetic_district_distribution
F04744,PHC Shivamogga #21,PHC,Shivamogga,Karnataka,8,real_state_totals_synthetic_district_distribution
F04745,PHC Shivamogga #22,PHC,Shivamogga,Karnataka,8,real_state_totals_synthetic_district_distribution
F04746,PHC Shivamogga #23,PHC,Shivamogga,Karnataka,4,real_state_totals_synthetic_district_distribution
F04747,PHC Shivamogga #24,PHC,Shivamogga,Karnataka,6,real_state_totals_synthetic_district_distribution
F04748,PHC Shivamogga #25,PHC,Shivamogga,Karnataka,9,real_state_totals_synthetic_district_distribution
F04749,PHC Shivamogga #26,PHC,Shivamogga,Karnataka,9,real_state_totals_synthetic_district_distribution
F04750,PHC Shivamogga #27,PHC,Shivamogga,Karnataka,9,real_state_totals_synthetic_district_distribution
F04751,PHC Shivamogga #28,PHC,Shivamogga,Karnataka,9,real_state_totals_synthetic_district_distribution
F04752,PHC Shivamogga #29,PHC,Shivamogga,Karnataka,5,real_state_totals_synthetic_district_distribution
F04753,PHC Shivamogga #30,PHC,Shivamogga,Karnataka,4,real_state_totals_synthetic_district_distribution
F04754,PHC Shivamogga #31,PHC,Shivamogga,Karnataka,4,real_state_totals_synthetic_district_distribution
F04755,PHC Shivamogga #32,PHC,Shivamogga,Karnataka,9,real_state_totals_synthetic_district_distribution
F04756,PHC Shivamogga #33,PHC,Shivamogga,Karnataka,5,real_state_totals_synthetic_district_distribution
F04757,PHC Shivamogga #34,PHC,Shivamogga,Karnataka,9,real_state_totals_synthetic_district_distribution
F04758,PHC Shivamogga #35,PHC,Shivamogga,Karnataka,4,real_state_totals_synthetic_district_distribution
F04759,PHC Shivamogga #36,PHC,Shivamogga,Karnataka,5,real_state_totals_synthetic_district_distribution
F04760,PHC Shivamogga #37,PHC,Shivamogga,Karnataka,7,real_state_totals_synthetic_district_distribution
F04761,PHC Shivamogga #38,PHC,Shivamogga,Karnataka,6,real_state_totals_synthetic_district_distribution
F04762,PHC Shivamogga #39,PHC,Shivamogga,Karnataka,8,real_state_totals_synthetic_district_distribution
F04763,PHC Shivamogga #40,PHC,Shivamogga,Karnataka,8,real_state_totals_synthetic_district_distribution
F04764,PHC Shivamogga #41,PHC,Shivamogga,Karnataka,10,real_state_totals_synthetic_district_distribution
F04765,PHC Shivamogga #42,PHC,Shivamogga,Karnataka,10,real_state_totals_synthetic_district_distribution
F04766,PHC Shivamogga #43,PHC,Shivamogga,Karnataka,9,real_state_totals_synthetic_district_distribution
F04767,PHC Shivamogga #44,PHC,Shivamogga,Karnataka,6,real_state_totals_synthetic_district_distribution
F04768,PHC Shivamogga #45,PHC,Shivamogga,Karnataka,5,real_state_totals_synthetic_district_distribution
F04769,PHC Shivamogga #46,PHC,Shivamogga,Karnataka,6,real_state_totals_synthetic_district_distribution
F04770,PHC Shivamogga #47,PHC,Shivamogga,Karnataka,5,real_state_totals_synthetic_district_distribution
F04771,PHC Shivamogga #48,PHC,Shivamogga,Karnataka,9,real_state_totals_synthetic_district_distribution
F04772,PHC Shivamogga #49,PHC,Shivamogga,Karnataka,10,real_state_totals_synthetic_district_distribution
F04773,PHC Shivamogga #50,PHC,Shivamogga,Karnataka,10,real_state_totals_synthetic_district_distribution
F04774,PHC Shivamogga #51,PHC,Shivamogga,Karnataka,6,real_state_totals_synthetic_district_distribution
F04775,PHC Shivamogga #52,PHC,Shivamogga,Karnataka,9,real_state_totals_synthetic_district_distribution
F04776,PHC Shivamogga #53,PHC,Shivamogga,Karnataka,4,real_state_totals_synthetic_district_distribution
F04777,PHC Shivamogga #54,PHC,Shivamogga,Karnataka,10,real_state_totals_synthetic_district_distribution
F04778,CHC Shivamogga #1,CHC,Shivamogga,Karnataka,48,real_state_totals_synthetic_district_distribution
F04779,CHC Shivamogga #2,CHC,Shivamogga,Karnataka,20,real_state_totals_synthetic_district_distribution
F04780,CHC Shivamogga #3,CHC,Shivamogga,Karnataka,30,real_state_totals_synthetic_district_distribution
F04781,CHC Shivamogga #4,CHC,Shivamogga,Karnataka,45,real_state_totals_synthetic_district_distribution
F04782,CHC Shivamogga #5,CHC,Shivamogga,Karnataka,33,real_state_totals_synthetic_district_distribution
F04783,CHC Shivamogga #6,CHC,Shivamogga,Karnataka,28,real_state_totals_synthetic_district_distribution
F04784,CHC Shivamogga #7,CHC,Shivamogga,Karnataka,36,real_state_totals_synthetic_district_distribution
F04785,CHC Shivamogga #8,CHC,Shivamogga,Karnataka,22,real_state_totals_synthetic_district_distribution
F04786,CHC Shivamogga #9,CHC,Shivamogga,Karnataka,28,real_state_totals_synthetic_district_distribution
F04787,District Hospital Shivamogga #1,District Hospital,Shivamogga,Karnataka,282,real_state_totals_synthetic_district_distribution
F04788,PHC Mandya #1,PHC,Mandya,Karnataka,8,real_state_totals_synthetic_district_distribution
F04789,PHC Mandya #2,PHC,Mandya,Karnataka,9,real_state_totals_synthetic_district_distribution
F04790,PHC Mandya #3,PHC,Mandya,Karnataka,4,real_state_totals_synthetic_district_distribution
F04791,PHC Mandya #4,PHC,Mandya,Karnataka,7,real_state_totals_synthetic_district_distribution
F04792,PHC Mandya #5,PHC,Mandya,Karnataka,7,real_state_totals_synthetic_district_distribution
F04793,PHC Mandya #6,PHC,Mandya,Karnataka,8,real_state_totals_synthetic_district_distribution
F04794,PHC Mandya #7,PHC,Mandya,Karnataka,6,real_state_totals_synthetic_district_distribution
F04795,PHC Mandya #8,PHC,Mandya,Karnataka,4,real_state_totals_synthetic_district_distribution
F04796,PHC Mandya #9,PHC,Mandya,Karnataka,7,real_state_totals_synthetic_district_distribution
F04797,PHC Mandya #10,PHC,Mandya,Karnataka,10,real_state_totals_synthetic_district_distribution
F04798,PHC Mandya #11,PHC,Mandya,Karnataka,8,real_state_totals_synthetic_district_distribution
F04799,PHC Mandya #12,PHC,Mandya,Karnataka,5,real_state_totals_synthetic_district_distribution
F04800,PHC Mandya #13,PHC,Mandya,Karnataka,6,real_state_totals_synthetic_district_distribution
F04801,PHC Mandya #14,PHC,Mandya,Karnataka,5,real_state_totals_synthetic_district_distribution
F04802,PHC Mandya #15,PHC,Mandya,Karnataka,6,real_state_totals_synthetic_district_distribution
F04803,PHC Mandya #16,PHC,Mandya,Karnataka,10,real_state_totals_synthetic_district_distribution
F04804,PHC Mandya #17,PHC,Mandya,Karnataka,4,real_state_totals_synthetic_district_distribution
F04805,PHC Mandya #18,PHC,Mandya,Karnataka,8,real_state_totals_synthetic_district_distribution
F04806,PHC Mandya #19,PHC,Mandya,Karnataka,9,real_state_totals_synthetic_district_distribution
F04807,PHC Mandya #20,PHC,Mandya,Karnataka,9,real_state_totals_synthetic_district_distribution
F04808,PHC Mandya #21,PHC,Mandya,Karnataka,4,real_state_totals_synthetic_district_distribution
F04809,PHC Mandya #22,PHC,Mandya,Karnataka,5,real_state_totals_synthetic_district_distribution
F04810,PHC Mandya #23,PHC,Mandya,Karnataka,9,real_state_totals_synthetic_district_distribution
F04811,PHC Mandya #24,PHC,Mandya,Karnataka,8,real_state_totals_synthetic_district_distribution
F04812,PHC Mandya #25,PHC,Mandya,Karnataka,4,real_state_totals_synthetic_district_distribution
F04813,PHC Mandya #26,PHC,Mandya,Karnataka,4,real_state_totals_synthetic_district_distribution
F04814,PHC Mandya #27,PHC,Mandya,Karnataka,10,real_state_totals_synthetic_district_distribution
F04815,PHC Mandya #28,PHC,Mandya,Karnataka,10,real_state_totals_synthetic_district_distribution
F04816,PHC Mandya #29,PHC,Mandya,Karnataka,4,real_state_totals_synthetic_district_distribution
F04817,PHC Mandya #30,PHC,Mandya,Karnataka,5,real_state_totals_synthetic_district_distribution
F04818,PHC Mandya #31,PHC,Mandya,Karnataka,4,real_state_totals_synthetic_district_distribution
F04819,PHC Mandya #32,PHC,Mandya,Karnataka,7,real_state_totals_synthetic_district_distribution
F04820,PHC Mandya #33,PHC,Mandya,Karnataka,6,real_state_totals_synthetic_district_distribution
F04821,PHC Mandya #34,PHC,Mandya,Karnataka,7,real_state_totals_synthetic_district_distribution
F04822,PHC Mandya #35,PHC,Mandya,Karnataka,5,real_state_totals_synthetic_district_distribution
F04823,PHC Mandya #36,PHC,Mandya,Karnataka,5,real_state_totals_synthetic_district_distribution
F04824,PHC Mandya #37,PHC,Mandya,Karnataka,10,real_state_totals_synthetic_district_distribution
F04825,PHC Mandya #38,PHC,Mandya,Karnataka,4,real_state_totals_synthetic_district_distribution
F04826,PHC Mandya #39,PHC,Mandya,Karnataka,8,real_state_totals_synthetic_district_distribution
F04827,PHC Mandya #40,PHC,Mandya,Karnataka,10,real_state_totals_synthetic_district_distribution
F04828,PHC Mandya #41,PHC,Mandya,Karnataka,9,real_state_totals_synthetic_district_distribution
F04829,PHC Mandya #42,PHC,Mandya,Karnataka,9,real_state_totals_synthetic_district_distribution
F04830,PHC Mandya #43,PHC,Mandya,Karnataka,9,real_state_totals_synthetic_district_distribution
F04831,PHC Mandya #44,PHC,Mandya,Karnataka,7,real_state_totals_synthetic_district_distribution
F04832,PHC Mandya #45,PHC,Mandya,Karnataka,5,real_state_totals_synthetic_district_distribution
F04833,PHC Mandya #46,PHC,Mandya,Karnataka,6,real_state_totals_synthetic_district_distribution
F04834,PHC Mandya #47,PHC,Mandya,Karnataka,5,real_state_totals_synthetic_district_distribution
F04835,PHC Mandya #48,PHC,Mandya,Karnataka,7,real_state_totals_synthetic_district_distribution
F04836,PHC Mandya #49,PHC,Mandya,Karnataka,9,real_state_totals_synthetic_district_distribution
F04837,PHC Mandya #50,PHC,Mandya,Karnataka,6,real_state_totals_synthetic_district_distribution
F04838,PHC Mandya #51,PHC,Mandya,Karnataka,6,real_state_totals_synthetic_district_distribution
F04839,PHC Mandya #52,PHC,Mandya,Karnataka,10,real_state_totals_synthetic_district_distribution
F04840,PHC Mandya #53,PHC,Mandya,Karnataka,4,real_state_totals_synthetic_district_distribution
F04841,PHC Mandya #54,PHC,Mandya,Karnataka,8,real_state_totals_synthetic_district_distribution
F04842,PHC Mandya #55,PHC,Mandya,Karnataka,6,real_state_totals_synthetic_district_distribution
F04843,PHC Mandya #56,PHC,Mandya,Karnataka,4,real_state_totals_synthetic_district_distribution
F04844,CHC Mandya #1,CHC,Mandya,Karnataka,36,real_state_totals_synthetic_district_distribution
F04845,CHC Mandya #2,CHC,Mandya,Karnataka,41,real_state_totals_synthetic_district_distribution
F04846,CHC Mandya #3,CHC,Mandya,Karnataka,48,real_state_totals_synthetic_district_distribution
F04847,CHC Mandya #4,CHC,Mandya,Karnataka,21,real_state_totals_synthetic_district_distribution
F04848,CHC Mandya #5,CHC,Mandya,Karnataka,25,real_state_totals_synthetic_district_distribution
F04849,CHC Mandya #6,CHC,Mandya,Karnataka,27,real_state_totals_synthetic_district_distribution
F04850,CHC Mandya #7,CHC,Mandya,Karnataka,45,real_state_totals_synthetic_district_distribution
F04851,CHC Mandya #8,CHC,Mandya,Karnataka,36,real_state_totals_synthetic_district_distribution
F04852,CHC Mandya #9,CHC,Mandya,Karnataka,21,real_state_totals_synthetic_district_distribution
F04853,District Hospital Mandya #1,District Hospital,Mandya,Karnataka,202,real_state_totals_synthetic_district_distribution
F04854,PHC Kamrup Metropolitan #1,PHC,Kamrup Metropolitan,Assam,4,real_state_totals_synthetic_district_distribution
F04855,PHC Kamrup Metropolitan #2,PHC,Kamrup Metropolitan,Assam,7,real_state_totals_synthetic_district_distribution
F04856,PHC Kamrup Metropolitan #3,PHC,Kamrup Metropolitan,Assam,10,real_state_totals_synthetic_district_distribution
F04857,PHC Kamrup Metropolitan #4,PHC,Kamrup Metropolitan,Assam,6,real_state_totals_synthetic_district_distribution
F04858,PHC Kamrup Metropolitan #5,PHC,Kamrup Metropolitan,Assam,10,real_state_totals_synthetic_district_distribution
F04859,PHC Kamrup Metropolitan #6,PHC,Kamrup Metropolitan,Assam,10,real_state_totals_synthetic_district_distribution
F04860,PHC Kamrup Metropolitan #7,PHC,Kamrup Metropolitan,Assam,6,real_state_totals_synthetic_district_distribution
F04861,PHC Kamrup Metropolitan #8,PHC,Kamrup Metropolitan,Assam,6,real_state_totals_synthetic_district_distribution
F04862,PHC Kamrup Metropolitan #9,PHC,Kamrup Metropolitan,Assam,4,real_state_totals_synthetic_district_distribution
F04863,PHC Kamrup Metropolitan #10,PHC,Kamrup Metropolitan,Assam,8,real_state_totals_synthetic_district_distribution
F04864,PHC Kamrup Metropolitan #11,PHC,Kamrup Metropolitan,Assam,7,real_state_totals_synthetic_district_distribution
F04865,PHC Kamrup Metropolitan #12,PHC,Kamrup Metropolitan,Assam,4,real_state_totals_synthetic_district_distribution
F04866,PHC Kamrup Metropolitan #13,PHC,Kamrup Metropolitan,Assam,6,real_state_totals_synthetic_district_distribution
F04867,PHC Kamrup Metropolitan #14,PHC,Kamrup Metropolitan,Assam,5,real_state_totals_synthetic_district_distribution
F04868,PHC Kamrup Metropolitan #15,PHC,Kamrup Metropolitan,Assam,6,real_state_totals_synthetic_district_distribution
F04869,PHC Kamrup Metropolitan #16,PHC,Kamrup Metropolitan,Assam,8,real_state_totals_synthetic_district_distribution
F04870,PHC Kamrup Metropolitan #17,PHC,Kamrup Metropolitan,Assam,10,real_state_totals_synthetic_district_distribution
F04871,PHC Kamrup Metropolitan #18,PHC,Kamrup Metropolitan,Assam,6,real_state_totals_synthetic_district_distribution
F04872,PHC Kamrup Metropolitan #19,PHC,Kamrup Metropolitan,Assam,9,real_state_totals_synthetic_district_distribution
F04873,PHC Kamrup Metropolitan #20,PHC,Kamrup Metropolitan,Assam,8,real_state_totals_synthetic_district_distribution
F04874,PHC Kamrup Metropolitan #21,PHC,Kamrup Metropolitan,Assam,5,real_state_totals_synthetic_district_distribution
F04875,PHC Kamrup Metropolitan #22,PHC,Kamrup Metropolitan,Assam,7,real_state_totals_synthetic_district_distribution
F04876,PHC Kamrup Metropolitan #23,PHC,Kamrup Metropolitan,Assam,6,real_state_totals_synthetic_district_distribution
F04877,PHC Kamrup Metropolitan #24,PHC,Kamrup Metropolitan,Assam,8,real_state_totals_synthetic_district_distribution
F04878,PHC Kamrup Metropolitan #25,PHC,Kamrup Metropolitan,Assam,7,real_state_totals_synthetic_district_distribution
F04879,PHC Kamrup Metropolitan #26,PHC,Kamrup Metropolitan,Assam,10,real_state_totals_synthetic_district_distribution
F04880,PHC Kamrup Metropolitan #27,PHC,Kamrup Metropolitan,Assam,10,real_state_totals_synthetic_district_distribution
F04881,PHC Kamrup Metropolitan #28,PHC,Kamrup Metropolitan,Assam,5,real_state_totals_synthetic_district_distribution
F04882,PHC Kamrup Metropolitan #29,PHC,Kamrup Metropolitan,Assam,9,real_state_totals_synthetic_district_distribution
F04883,PHC Kamrup Metropolitan #30,PHC,Kamrup Metropolitan,Assam,8,real_state_totals_synthetic_district_distribution
F04884,PHC Kamrup Metropolitan #31,PHC,Kamrup Metropolitan,Assam,10,real_state_totals_synthetic_district_distribution
F04885,PHC Kamrup Metropolitan #32,PHC,Kamrup Metropolitan,Assam,10,real_state_totals_synthetic_district_distribution
F04886,CHC Kamrup Metropolitan #1,CHC,Kamrup Metropolitan,Assam,27,real_state_totals_synthetic_district_distribution
F04887,CHC Kamrup Metropolitan #2,CHC,Kamrup Metropolitan,Assam,24,real_state_totals_synthetic_district_distribution
F04888,CHC Kamrup Metropolitan #3,CHC,Kamrup Metropolitan,Assam,20,real_state_totals_synthetic_district_distribution
F04889,CHC Kamrup Metropolitan #4,CHC,Kamrup Metropolitan,Assam,49,real_state_totals_synthetic_district_distribution
F04890,CHC Kamrup Metropolitan #5,CHC,Kamrup Metropolitan,Assam,33,real_state_totals_synthetic_district_distribution
F04891,District Hospital Kamrup Metropolitan #1,District Hospital,Kamrup Metropolitan,Assam,106,real_state_totals_synthetic_district_distribution
F04892,PHC Nagaon #1,PHC,Nagaon,Assam,5,real_state_totals_synthetic_district_distribution
F04893,PHC Nagaon #2,PHC,Nagaon,Assam,8,real_state_totals_synthetic_district_distribution
F04894,PHC Nagaon #3,PHC,Nagaon,Assam,6,real_state_totals_synthetic_district_distribution
F04895,PHC Nagaon #4,PHC,Nagaon,Assam,9,real_state_totals_synthetic_district_distribution
F04896,PHC Nagaon #5,PHC,Nagaon,Assam,10,real_state_totals_synthetic_district_distribution
F04897,PHC Nagaon #6,PHC,Nagaon,Assam,9,real_state_totals_synthetic_district_distribution
F04898,PHC Nagaon #7,PHC,Nagaon,Assam,4,real_state_totals_synthetic_district_distribution
F04899,PHC Nagaon #8,PHC,Nagaon,Assam,6,real_state_totals_synthetic_district_distribution
F04900,PHC Nagaon #9,PHC,Nagaon,Assam,4,real_state_totals_synthetic_district_distribution
