facility_id,medicine_name,current_quantity,reorder_threshold,stock_status,stock_profile_assigned,data_source
F04603,Iron + Folic Acid,83,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F04603,Chlorpheniramine,58,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F04603,Povidone Iodine,67,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F04603,Normal Saline (0.9% NaCl),57,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F04604,Paracetamol,10,10,Healthy,Low,simulated_no_public_realtime_data_available
F04604,Ibuprofen,9,10,Low,Low,simulated_no_public_realtime_data_available
F04604,Amoxicillin,9,10,Low,Low,simulated_no_public_realtime_data_available
F04604,Ciprofloxacin,11,10,Healthy,Low,simulated_no_public_realtime_data_available
F04604,Metronidazole,11,10,Healthy,Low,simulated_no_public_realtime_data_available
F04604,Oral Rehydration Salts (ORS),10,10,Healthy,Low,simulated_no_public_realtime_data_available
F04604,Zinc Sulphate,8,10,Low,Low,simulated_no_public_realtime_data_available
F04604,Folic Acid,10,10,Healthy,Low,simulated_no_public_realtime_data_available
F04604,Iron + Folic Acid,7,10,Low,Low,simulated_no_public_realtime_data_available
F04604,Chlorpheniramine,5,10,Low,Low,simulated_no_public_realtime_data_available
F04604,Povidone Iodine,7,10,Low,Low,simulated_no_public_realtime_data_available
F04604,Normal Saline (0.9% NaCl),10,10,Healthy,Low,simulated_no_public_realtime_data_available
F04605,Paracetamol,1,18,Critical,Critical,simulated_no_public_realtime_data_available
F04605,Ibuprofen,3,18,Critical,Critical,simulated_no_public_realtime_data_available
F04605,Amoxicillin,2,18,Critical,Critical,simulated_no_public_realtime_data_available
F04605,Ciprofloxacin,3,18,Critical,Critical,simulated_no_public_realtime_data_available
F04605,Metronidazole,1,18,Critical,Critical,simulated_no_public_realtime_data_available
F04605,Oral Rehydration Salts (ORS),4,18,Critical,Critical,simulated_no_public_realtime_data_available
F04605,Zinc Sulphate,3,18,Critical,Critical,simulated_no_public_realtime_data_available
F04605,Folic Acid,5,18,Critical,Critical,simulated_no_public_realtime_data_available
F04605,Iron + Folic Acid,5,18,Critical,Critical,simulated_no_public_realtime_data_available
F04605,Chlorpheniramine,4,18,Critical,Critical,simulated_no_public_realtime_data_available
F04605,Povidone Iodine,0,18,Critical,Critical,simulated_no_public_realtime_data_available
F04605,Normal Saline (0.9% NaCl),2,18,Critical,Critical,simulated_no_public_realtime_data_available
F04606,Paracetamol,64,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F04606,Ibuprofen,54,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F04606,Amoxicillin,47,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F04606,Ciprofloxacin,80,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F04606,Metronidazole,45,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F04606,Oral Rehydration Salts (ORS),93,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F04606,Zinc Sulphate,80,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F04606,Folic Acid,53,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F04606,Iron + Folic Acid,68,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F04606,Chlorpheniramine,73,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F04606,Povidone Iodine,50,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F04606,Normal Saline (0.9% NaCl),54,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F04607,Paracetamol,2,10,Critical,Critical,simulated_no_public_realtime_data_available
F04607,Ibuprofen,0,10,Critical,Critical,simulated_no_public_realtime_data_available
F04607,Amoxicillin,2,10,Critical,Critical,simulated_no_public_realtime_data_available
F04607,Ciprofloxacin,3,10,Critical,Critical,simulated_no_public_realtime_data_available
F04607,Metronidazole,3,10,Critical,Critical,simulated_no_public_realtime_data_available
F04607,Oral Rehydration Salts (ORS),0,10,Critical,Critical,simulated_no_public_realtime_data_available
F04607,Zinc Sulphate,1,10,Critical,Critical,simulated_no_public_realtime_data_available
F04607,Folic Acid,0,10,Critical,Critical,simulated_no_public_realtime_data_available
F04607,Iron + Folic Acid,3,10,Critical,Critical,simulated_no_public_realtime_data_available
F04607,Chlorpheniramine,1,10,Critical,Critical,simulated_no_public_realtime_data_available
F04607,Povidone Iodine,2,10,Critical,Critical,simulated_no_public_realtime_data_available
F04607,Normal Saline (0.9% NaCl),2,10,Critical,Critical,simulated_no_public_realtime_data_available
F04608,Paracetamol,33,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F04608,Ibuprofen,64,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F04608,Amoxicillin,70,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F04608,Ciprofloxacin,62,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F04608,Metronidazole,78,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F04608,Oral Rehydration Salts (ORS),49,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F04608,Zinc Sulphate,36,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F04608,Folic Acid,73,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F04608,Iron + Folic Acid,63,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F04608,Chlorpheniramine,60,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F04608,Povidone Iodine,66,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F04608,Normal Saline (0.9% NaCl),55,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F04609,Paracetamol,12,16,Low,Low,simulated_no_public_realtime_data_available
F04609,Ibuprofen,12,16,Low,Low,simulated_no_public_realtime_data_available
F04609,Amoxicillin,17,16,Healthy,Low,simulated_no_public_realtime_data_available
F04609,Ciprofloxacin,10,16,Low,Low,simulated_no_public_realtime_data_available
F04609,Metronidazole,13,16,Low,Low,simulated_no_public_realtime_data_available
F04609,Oral Rehydration Salts (ORS),13,16,Low,Low,simulated_no_public_realtime_data_available
F04609,Zinc Sulphate,17,16,Healthy,Low,simulated_no_public_realtime_data_available
F04609,Folic Acid,11,16,Low,Low,simulated_no_public_realtime_data_available
F04609,Iron + Folic Acid,11,16,Low,Low,simulated_no_public_realtime_data_available
F04609,Chlorpheniramine,12,16,Low,Low,simulated_no_public_realtime_data_available
F04609,Povidone Iodine,16,16,Healthy,Low,simulated_no_public_realtime_data_available
F04609,Normal Saline (0.9% NaCl),16,16,Healthy,Low,simulated_no_public_realtime_data_available
F04610,Paracetamol,63,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F04610,Ibuprofen,62,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F04610,Amoxicillin,69,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F04610,Ciprofloxacin,77,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F04610,Metronidazole,46,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F04610,Oral Rehydration Salts (ORS),43,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F04610,Zinc Sulphate,51,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F04610,Folic Acid,54,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F04610,Iron + Folic Acid,43,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F04610,Chlorpheniramine,85,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F04610,Povidone Iodine,82,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F04610,Normal Saline (0.9% NaCl),71,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F04611,Paracetamol,57,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F04611,Ibuprofen,56,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F04611,Amoxicillin,45,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F04611,Ciprofloxacin,37,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F04611,Metronidazole,78,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F04611,Oral Rehydration Salts (ORS),64,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F04611,Zinc Sulphate,75,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F04611,Folic Acid,56,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F04611,Iron + Folic Acid,77,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F04611,Chlorpheniramine,72,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F04611,Povidone Iodine,54,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F04611,Normal Saline (0.9% NaCl),69,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F04612,Paracetamol,108,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F04612,Ibuprofen,81,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F04612,Amoxicillin,64,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F04612,Ciprofloxacin,75,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F04612,Metronidazole,77,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F04612,Oral Rehydration Salts (ORS),86,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F04612,Zinc Sulphate,63,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F04612,Folic Acid,67,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F04612,Iron + Folic Acid,78,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F04612,Chlorpheniramine,84,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F04612,Povidone Iodine,78,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F04612,Normal Saline (0.9% NaCl),108,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F04613,Paracetamol,53,10,Healthy,Healthy,simulated_no_public_realtime_data_available
F04613,Ibuprofen,45,10,Healthy,Healthy,simulated_no_public_realtime_data_available
F04613,Amoxicillin,35,10,Healthy,Healthy,simulated_no_public_realtime_data_available
F04613,Ciprofloxacin,49,10,Healthy,Healthy,simulated_no_public_realtime_data_available
F04613,Metronidazole,50,10,Healthy,Healthy,simulated_no_public_realtime_data_available
F04613,Oral Rehydration Salts (ORS),56,10,Healthy,Healthy,simulated_no_public_realtime_data_available
F04613,Zinc Sulphate,47,10,Healthy,Healthy,simulated_no_public_realtime_data_available
F04613,Folic Acid,54,10,Healthy,Healthy,simulated_no_public_realtime_data_available
F04613,Iron + Folic Acid,46,10,Healthy,Healthy,simulated_no_public_realtime_data_available
F04613,Chlorpheniramine,38,10,Healthy,Healthy,simulated_no_public_realtime_data_available
F04613,Povidone Iodine,28,10,Healthy,Healthy,simulated_no_public_realtime_data_available
F04613,Normal Saline (0.9% NaCl),48,10,Healthy,Healthy,simulated_no_public_realtime_data_available
F04614,Paracetamol,4,8,Low,Low,simulated_no_public_realtime_data_available
F04614,Ibuprofen,5,8,Low,Low,simulated_no_public_realtime_data_available
F04614,Amoxicillin,8,8,Healthy,Low,simulated_no_public_realtime_data_available
F04614,Ciprofloxacin,6,8,Low,Low,simulated_no_public_realtime_data_available
F04614,Metronidazole,7,8,Low,Low,simulated_no_public_realtime_data_available
F04614,Oral Rehydration Salts (ORS),8,8,Healthy,Low,simulated_no_public_realtime_data_available
F04614,Zinc Sulphate,8,8,Healthy,Low,simulated_no_public_realtime_data_available
F04614,Folic Acid,5,8,Low,Low,simulated_no_public_realtime_data_available
F04614,Iron + Folic Acid,5,8,Low,Low,simulated_no_public_realtime_data_available
F04614,Chlorpheniramine,5,8,Low,Low,simulated_no_public_realtime_data_available
F04614,Povidone Iodine,7,8,Low,Low,simulated_no_public_realtime_data_available
F04614,Normal Saline (0.9% NaCl),7,8,Low,Low,simulated_no_public_realtime_data_available
F04615,Paracetamol,21,8,Healthy,Healthy,simulated_no_public_realtime_data_available
F04615,Ibuprofen,31,8,Healthy,Healthy,simulated_no_public_realtime_data_available
F04615,Amoxicillin,25,8,Healthy,Healthy,simulated_no_public_realtime_data_available
F04615,Ciprofloxacin,38,8,Healthy,Healthy,simulated_no_public_realtime_data_available
F04615,Metronidazole,35,8,Healthy,Healthy,simulated_no_public_realtime_data_available
F04615,Oral Rehydration Salts (ORS),27,8,Healthy,Healthy,simulated_no_public_realtime_data_available
F04615,Zinc Sulphate,35,8,Healthy,Healthy,simulated_no_public_realtime_data_available
F04615,Folic Acid,22,8,Healthy,Healthy,simulated_no_public_realtime_data_available
F04615,Iron + Folic Acid,44,8,Healthy,Healthy,simulated_no_public_realtime_data_available
F04615,Chlorpheniramine,22,8,Healthy,Healthy,simulated_no_public_realtime_data_available
F04615,Povidone Iodine,33,8,Healthy,Healthy,simulated_no_public_realtime_data_available
F04615,Normal Saline (0.9% NaCl),23,8,Healthy,Healthy,simulated_no_public_realtime_data_available
F04616,Paracetamol,6,10,Low,Low,simulated_no_public_realtime_data_available
F04616,Ibuprofen,7,10,Low,Low,simulated_no_public_realtime_data_available
F04616,Amoxicillin,5,10,Low,Low,simulated_no_public_realtime_data_available
F04616,Ciprofloxacin,6,10,Low,Low,simulated_no_public_realtime_data_available
F04616,Metronidazole,11,10,Healthy,Low,simulated_no_public_realtime_data_available
F04616,Oral Rehydration Salts (ORS),7,10,Low,Low,simulated_no_public_realtime_data_available
F04616,Zinc Sulphate,8,10,Low,Low,simulated_no_public_realtime_data_available
F04616,Folic Acid,7,10,Low,Low,simulated_no_public_realtime_data_available
F04616,Iron + Folic Acid,9,10,Low,Low,simulated_no_public_realtime_data_available
F04616,Chlorpheniramine,5,10,Low,Low,simulated_no_public_realtime_data_available
F04616,Povidone Iodine,11,10,Healthy,Low,simulated_no_public_realtime_data_available
F04616,Normal Saline (0.9% NaCl),7,10,Low,Low,simulated_no_public_realtime_data_available
F04617,Paracetamol,12,20,Low,Low,simulated_no_public_realtime_data_available
F04617,Ibuprofen,14,20,Low,Low,simulated_no_public_realtime_data_available
F04617,Amoxicillin,16,20,Low,Low,simulated_no_public_realtime_data_available
F04617,Ciprofloxacin,20,20,Healthy,Low,simulated_no_public_realtime_data_available
F04617,Metronidazole,10,20,Low,Low,simulated_no_public_realtime_data_available
F04617,Oral Rehydration Salts (ORS),20,20,Healthy,Low,simulated_no_public_realtime_data_available
F04617,Zinc Sulphate,16,20,Low,Low,simulated_no_public_realtime_data_available
F04617,Folic Acid,13,20,Low,Low,simulated_no_public_realtime_data_available
F04617,Iron + Folic Acid,19,20,Low,Low,simulated_no_public_realtime_data_available
F04617,Chlorpheniramine,18,20,Low,Low,simulated_no_public_realtime_data_available
F04617,Povidone Iodine,11,20,Low,Low,simulated_no_public_realtime_data_available
F04617,Normal Saline (0.9% NaCl),20,20,Healthy,Low,simulated_no_public_realtime_data_available
F04618,Paracetamol,35,8,Healthy,Healthy,simulated_no_public_realtime_data_available
F04618,Ibuprofen,29,8,Healthy,Healthy,simulated_no_public_realtime_data_available
F04618,Amoxicillin,30,8,Healthy,Healthy,simulated_no_public_realtime_data_available
F04618,Ciprofloxacin,27,8,Healthy,Healthy,simulated_no_public_realtime_data_available
F04618,Metronidazole,24,8,Healthy,Healthy,simulated_no_public_realtime_data_available
F04618,Oral Rehydration Salts (ORS),20,8,Healthy,Healthy,simulated_no_public_realtime_data_available
F04618,Zinc Sulphate,43,8,Healthy,Healthy,simulated_no_public_realtime_data_available
F04618,Folic Acid,31,8,Healthy,Healthy,simulated_no_public_realtime_data_available
F04618,Iron + Folic Acid,19,8,Healthy,Healthy,simulated_no_public_realtime_data_available
F04618,Chlorpheniramine,38,8,Healthy,Healthy,simulated_no_public_realtime_data_available
F04618,Povidone Iodine,39,8,Healthy,Healthy,simulated_no_public_realtime_data_available
F04618,Normal Saline (0.9% NaCl),38,8,Healthy,Healthy,simulated_no_public_realtime_data_available
F04619,Paracetamol,17,16,Healthy,Low,simulated_no_public_realtime_data_available
F04619,Ibuprofen,14,16,Low,Low,simulated_no_public_realtime_data_available
F04619,Amoxicillin,8,16,Low,Low,simulated_no_public_realtime_data_available
F04619,Ciprofloxacin,8,16,Low,Low,simulated_no_public_realtime_data_available
F04619,Metronidazole,15,16,Low,Low,simulated_no_public_realtime_data_available
F04619,Oral Rehydration Salts (ORS),16,16,Healthy,Low,simulated_no_public_realtime_data_available
F04619,Zinc Sulphate,17,16,Healthy,Low,simulated_no_public_realtime_data_available
F04619,Folic Acid,12,16,Low,Low,simulated_no_public_realtime_data_available
F04619,Iron + Folic Acid,17,16,Healthy,Low,simulated_no_public_realtime_data_available
F04619,Chlorpheniramine,11,16,Low,Low,simulated_no_public_realtime_data_available
F04619,Povidone Iodine,13,16,Low,Low,simulated_no_public_realtime_data_available
F04619,Normal Saline (0.9% NaCl),8,16,Low,Low,simulated_no_public_realtime_data_available
F04620,Paracetamol,99,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F04620,Ibuprofen,74,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F04620,Amoxicillin,72,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F04620,Ciprofloxacin,54,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F04620,Metronidazole,56,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F04620,Oral Rehydration Salts (ORS),100,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F04620,Zinc Sulphate,75,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F04620,Folic Acid,51,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F04620,Iron + Folic Acid,45,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F04620,Chlorpheniramine,72,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F04620,Povidone Iodine,65,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F04620,Normal Saline (0.9% NaCl),47,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F04621,Paracetamol,52,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F04621,Ibuprofen,68,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F04621,Amoxicillin,60,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F04621,Ciprofloxacin,54,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F04621,Metronidazole,61,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F04621,Oral Rehydration Salts (ORS),70,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F04621,Zinc Sulphate,59,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F04621,Folic Acid,78,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F04621,Iron + Folic Acid,68,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F04621,Chlorpheniramine,40,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F04621,Povidone Iodine,33,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F04621,Normal Saline (0.9% NaCl),48,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F04622,Paracetamol,36,12,Healthy,Healthy,simulated_no_public_realtime_data_available
F04622,Ibuprofen,38,12,Healthy,Healthy,simulated_no_public_realtime_data_available
F04622,Amoxicillin,44,12,Healthy,Healthy,simulated_no_public_realtime_data_available
F04622,Ciprofloxacin,28,12,Healthy,Healthy,simulated_no_public_realtime_data_available
F04622,Metronidazole,34,12,Healthy,Healthy,simulated_no_public_realtime_data_available
F04622,Oral Rehydration Salts (ORS),59,12,Healthy,Healthy,simulated_no_public_realtime_data_available
F04622,Zinc Sulphate,42,12,Healthy,Healthy,simulated_no_public_realtime_data_available
F04622,Folic Acid,38,12,Healthy,Healthy,simulated_no_public_realtime_data_available
F04622,Iron + Folic Acid,63,12,Healthy,Healthy,simulated_no_public_realtime_data_available
F04622,Chlorpheniramine,33,12,Healthy,Healthy,simulated_no_public_realtime_data_available
F04622,Povidone Iodine,48,12,Healthy,Healthy,simulated_no_public_realtime_data_available
F04622,Normal Saline (0.9% NaCl),67,12,Healthy,Healthy,simulated_no_public_realtime_data_available
F04623,Paracetamol,73,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F04623,Ibuprofen,53,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F04623,Amoxicillin,77,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F04623,Ciprofloxacin,52,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F04623,Metronidazole,46,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F04623,Oral Rehydration Salts (ORS),37,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F04623,Zinc Sulphate,42,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F04623,Folic Acid,49,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F04623,Iron + Folic Acid,73,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F04623,Chlorpheniramine,59,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F04623,Povidone Iodine,64,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F04623,Normal Saline (0.9% NaCl),49,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F04624,Paracetamol,28,12,Healthy,Healthy,simulated_no_public_realtime_data_available
F04624,Ibuprofen,67,12,Healthy,Healthy,simulated_no_public_realtime_data_available
F04624,Amoxicillin,46,12,Healthy,Healthy,simulated_no_public_realtime_data_available
F04624,Ciprofloxacin,28,12,Healthy,Healthy,simulated_no_public_realtime_data_available
F04624,Metronidazole,47,12,Healthy,Healthy,simulated_no_public_realtime_data_available
F04624,Oral Rehydration Salts (ORS),43,12,Healthy,Healthy,simulated_no_public_realtime_data_available
F04624,Zinc Sulphate,56,12,Healthy,Healthy,simulated_no_public_realtime_data_available
F04624,Folic Acid,63,12,Healthy,Healthy,simulated_no_public_realtime_data_available
F04624,Iron + Folic Acid,34,12,Healthy,Healthy,simulated_no_public_realtime_data_available
F04624,Chlorpheniramine,46,12,Healthy,Healthy,simulated_no_public_realtime_data_available
F04624,Povidone Iodine,32,12,Healthy,Healthy,simulated_no_public_realtime_data_available
F04624,Normal Saline (0.9% NaCl),35,12,Healthy,Healthy,simulated_no_public_realtime_data_available
F04625,Paracetamol,107,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F04625,Ibuprofen,76,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F04625,Amoxicillin,101,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F04625,Ciprofloxacin,54,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F04625,Metronidazole,100,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F04625,Oral Rehydration Salts (ORS),77,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F04625,Zinc Sulphate,81,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F04625,Folic Acid,53,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F04625,Iron + Folic Acid,95,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F04625,Chlorpheniramine,58,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F04625,Povidone Iodine,73,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F04625,Normal Saline (0.9% NaCl),52,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F04626,Paracetamol,53,10,Healthy,Healthy,simulated_no_public_realtime_data_available
F04626,Ibuprofen,35,10,Healthy,Healthy,simulated_no_public_realtime_data_available
F04626,Amoxicillin,38,10,Healthy,Healthy,simulated_no_public_realtime_data_available
F04626,Ciprofloxacin,47,10,Healthy,Healthy,simulated_no_public_realtime_data_available
F04626,Metronidazole,37,10,Healthy,Healthy,simulated_no_public_realtime_data_available
F04626,Oral Rehydration Salts (ORS),35,10,Healthy,Healthy,simulated_no_public_realtime_data_available
F04626,Zinc Sulphate,52,10,Healthy,Healthy,simulated_no_public_realtime_data_available
F04626,Folic Acid,31,10,Healthy,Healthy,simulated_no_public_realtime_data_available
F04626,Iron + Folic Acid,56,10,Healthy,Healthy,simulated_no_public_realtime_data_available
F04626,Chlorpheniramine,34,10,Healthy,Healthy,simulated_no_public_realtime_data_available
F04626,Povidone Iodine,38,10,Healthy,Healthy,simulated_no_public_realtime_data_available
F04626,Normal Saline (0.9% NaCl),38,10,Healthy,Healthy,simulated_no_public_realtime_data_available
F04627,Paracetamol,8,10,Low,Low,simulated_no_public_realtime_data_available
F04627,Ibuprofen,8,10,Low,Low,simulated_no_public_realtime_data_available
F04627,Amoxicillin,5,10,Low,Low,simulated_no_public_realtime_data_available
F04627,Ciprofloxacin,8,10,Low,Low,simulated_no_public_realtime_data_available
F04627,Metronidazole,6,10,Low,Low,simulated_no_public_realtime_data_available
F04627,Oral Rehydration Salts (ORS),9,10,Low,Low,simulated_no_public_realtime_data_available
F04627,Zinc Sulphate,9,10,Low,Low,simulated_no_public_realtime_data_available
F04627,Folic Acid,8,10,Low,Low,simulated_no_public_realtime_data_available
F04627,Iron + Folic Acid,10,10,Healthy,Low,simulated_no_public_realtime_data_available
F04627,Chlorpheniramine,10,10,Healthy,Low,simulated_no_public_realtime_data_available
F04627,Povidone Iodine,9,10,Low,Low,simulated_no_public_realtime_data_available
F04627,Normal Saline (0.9% NaCl),5,10,Low,Low,simulated_no_public_realtime_data_available
F04628,Paracetamol,11,12,Low,Low,simulated_no_public_realtime_data_available
F04628,Ibuprofen,10,12,Low,Low,simulated_no_public_realtime_data_available
F04628,Amoxicillin,7,12,Low,Low,simulated_no_public_realtime_data_available
F04628,Ciprofloxacin,10,12,Low,Low,simulated_no_public_realtime_data_available
F04628,Metronidazole,10,12,Low,Low,simulated_no_public_realtime_data_available
F04628,Oral Rehydration Salts (ORS),8,12,Low,Low,simulated_no_public_realtime_data_available
F04628,Zinc Sulphate,9,12,Low,Low,simulated_no_public_realtime_data_available
F04628,Folic Acid,9,12,Low,Low,simulated_no_public_realtime_data_available
F04628,Iron + Folic Acid,11,12,Low,Low,simulated_no_public_realtime_data_available
F04628,Chlorpheniramine,8,12,Low,Low,simulated_no_public_realtime_data_available
F04628,Povidone Iodine,7,12,Low,Low,simulated_no_public_realtime_data_available
F04628,Normal Saline (0.9% NaCl),11,12,Low,Low,simulated_no_public_realtime_data_available
F04629,Paracetamol,52,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F04629,Ibuprofen,56,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F04629,Amoxicillin,85,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F04629,Ciprofloxacin,83,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F04629,Metronidazole,53,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F04629,Oral Rehydration Salts (ORS),62,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F04629,Zinc Sulphate,99,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F04629,Folic Acid,94,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F04629,Iron + Folic Acid,97,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F04629,Chlorpheniramine,96,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F04629,Povidone Iodine,95,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F04629,Normal Saline (0.9% NaCl),93,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F04630,Paracetamol,31,8,Healthy,Healthy,simulated_no_public_realtime_data_available
F04630,Ibuprofen,35,8,Healthy,Healthy,simulated_no_public_realtime_data_available
F04630,Amoxicillin,34,8,Healthy,Healthy,simulated_no_public_realtime_data_available
F04630,Ciprofloxacin,37,8,Healthy,Healthy,simulated_no_public_realtime_data_available
F04630,Metronidazole,23,8,Healthy,Healthy,simulated_no_public_realtime_data_available
F04630,Oral Rehydration Salts (ORS),34,8,Healthy,Healthy,simulated_no_public_realtime_data_available
F04630,Zinc Sulphate,21,8,Healthy,Healthy,simulated_no_public_realtime_data_available
F04630,Folic Acid,36,8,Healthy,Healthy,simulated_no_public_realtime_data_available
F04630,Iron + Folic Acid,30,8,Healthy,Healthy,simulated_no_public_realtime_data_available
F04630,Chlorpheniramine,30,8,Healthy,Healthy,simulated_no_public_realtime_data_available
